Filename,FileURL,InstaURL,Date,Caption,Title,Geocoded,Latitude,Longitude
18949997_1896714663927132_8220051720705671168_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18949997_1896714663927132_8220051720705671168_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=XS3H6wgzbK4AX8SM-Nl&oh=16dd5288d1c530408608f185c01f8582&oe=5EA4926C,instagram.com/p/BVPDoBtFwiP,2017-06-12 09:55:49,"Granby Grange Hall, Granby. Built c.1866 as a one room school, it became the town hall in 1902, and was purchased by the Grange in 1946. #granby #granbyct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Granby Grange Hall, Granby",,,
18812563_1041696512629805_3425424155875475456_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18812563_1041696512629805_3425424155875475456_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=PJoxY14ZGGgAX90xRY0&oh=1db24865ca57fafaa33ae78756afc282&oe=5E9BB4C2,instagram.com/p/BU9Se9pFJ1b,2017-06-05 12:19:19,"Talcott Brothers School, Vernon. Built in 1880. #rockville #rockvillect #vernon #vernonct #talcotville #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Talcott Brothers School, Vernon",,,
18579867_135927743621458_7904823175836336128_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18579867_135927743621458_7904823175836336128_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=B6Flgmqerw0AX-M6XTw&oh=78141f7f4fb6ec876a74d1a782634eb8&oe=5E9ED7BC,instagram.com/p/BUaICZkFa8T,2017-05-22 20:34:37,"Cheney School, Manchester. Built in 1859. #manchester #manchesterct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Cheney School, Manchester",,,
18513517_1544524925588961_1149876029196599296_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18513517_1544524925588961_1149876029196599296_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=beeXRuGJEm8AX_PQ0aU&oh=7bf4234075497563130a1ff382c00961&oe=5EA587B9,instagram.com/p/BUG3wcKlReS,2017-05-15 09:06:47,"Wassuc School, Glastonbury. Built c. 1840. This school is now a home; I assume the original school building is on the left and the section with the door, as well as a rear section not visible in this pic, are later additions.  #glastonbury #glastonburyct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Wassuc School, Glastonbury",,,
18300228_438848559819976_1471017197844299776_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18300228_438848559819976_1471017197844299776_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=S9iMwDYRn08AX9wuQJN&oh=9a8d7595d9bdc2e521d612aa03b0574d&oe=5EA53AD5,instagram.com/p/BT1Dk4Fli9p,2017-05-08 11:03:44,"Fourth District School, North Haven. Built in 1880. (They can't all be cute, right?) This building is now a Masonic Hall. #northhaven #northhavenct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Fourth District School, North Haven",,,
18161559_1832881503642451_2492004080281452544_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18161559_1832881503642451_2492004080281452544_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=cEdPKe7mQ5gAX8le6Nz&oh=a46ed8f24bc4975510a10e08efdb0122&oe=5EA53F22,instagram.com/p/BTjI3QIFMfc,2017-05-01 12:03:36,"Glass Factory School Road, Willington. (See previous post.) The school district's name came from the nearby Wilmington Glass Company or West Willington Glassworks. To quote glassmuseum.org, ""The first output of glass bottles consisted of inkwells, snuffs, demijohns, chestnuts and flasks including some pitkin types. There were reportedly a few rare sealed bottles as well. As far as we know, there were no marked bottles or flasks prior to 1849. From this date to 1872, demijohns dominated the sales with wines, some bitters and even a booze bottle cabin figural. Perhaps the most famous of the wares are the Willington gothic cathedral type pickle jars of varying sizes and colors. They also produced base-embossed cylindrical bottles (there are 9 variants known), varying sizes of berry bottles in olive amber and olive green colors, and of course, the popular Liberty Eagle marked flasks in 1/2 pint, pint & quart moulds. The Willington glassworks also produced utility bottles, insulator types, rolling pins and assorted tableware. The colors of the glass were similar to Pitkin's & Coventry's but the shades of greens are among the most beautiful glass ever produced in this country."" #willington #willingtonct 
#Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Glass Factory School Road, Willington",,,
18161280_1054583391341944_2979865691697446912_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18161280_1054583391341944_2979865691697446912_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=jSgruPSbtEYAX_UZc9J&oh=7a9c06d30d821b0a5adad446ecfa8dc7&oe=5EA46284,instagram.com/p/BTjIr00llZh,2017-05-01 12:02:02,"Glass Factory School, Willington. Built in 1854. It's now a house, still in its original location on Glass Factory School Road.  #willington #willingtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Glass Factory School, Willington",,,
17663681_1959310197632818_5823723633285005312_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17663681_1959310197632818_5823723633285005312_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Ghy86br6R1gAX8vBeIa&oh=744e59b42598feceda6fe72eb2fe0af5&oe=5EA73444,instagram.com/p/BTQ-19Bj70L,2017-04-24 10:49:43,"Parker Academy, Woodbury. Built in 1851. In 1902, it became the town library, which it remained until a larger library was constructed in 1980. The Woodbury Public Library still uses the old Academy building. #woodbury #woodburyct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Parker Academy, Woodbury",,,
17934244_1887567444863909_6870534749618700288_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17934244_1887567444863909_6870534749618700288_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=DGnNeeY28bkAX_6Tqnb&oh=933c07d77f22966ee15e7b41f8f34927&oe=5E9C0ABA,instagram.com/p/BS_AHbADFe0,2017-04-17 11:14:30,"School for Colored Children, Colchester. Built in 2017. This is the second replica of this historic schoolhouse. I posted the 1998 replica back on Oct. 6, 2015. Scroll down, or copy link here: https://instagram.com/p/8gKEkIoeYF/ for more about the original 1803 District School for Colored Children. And there's more on the construction of the new replica at colchesterhistory.org. #colchester #colchesterct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #replicaschoolhouse #schoolhouse #oneroomschoolhouse","School for Colored Children, Colchester",,,
17662558_419331918438043_8415613044960264192_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17662558_419331918438043_8415613044960264192_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=MFi2pEbCX4AAX-drHmQ&oh=6881d3253dce4e1a2357fdda39aeebc5&oe=5EA0DE0B,instagram.com/p/BSs3_nJDyk-,2017-04-10 10:17:12,"Durham Academy, Durham. Built in 1844. I almost got told off for taking this photo, the first time in over 160 schoolhouses! But I say, if you want to live in a building with a fancy plaque and a big old school sign over the door, you're going to have to deal with the occasional history nerd standing on your lawn for a minute😂 #durham #durhamct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Durham Academy, Durham",,,
17661831_107948686418580_3488201472343015424_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17661831_107948686418580_3488201472343015424_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=bcvaJW6m0dkAX9I8wHw&oh=403d90e0e7e611cbaab28497f30c57cb&oe=5E9FC7EB,instagram.com/p/BSa8pFijqVe,2017-04-03 11:11:29,"Boston Street School, Guilford. Built in 1906. This is currently a condo building, and it looks so much like the former Guilford Academy that when I came across a photo of it, I thought I'd already posted it here. But they are different schools on different streets and the Academy building, which I posted last spring, is not grey - it's green. #guilford #guilfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Boston Street School, Guilford",,,
17438394_1889388181342410_7095229111919968256_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17438394_1889388181342410_7095229111919968256_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=rwTGoOMQcAUAX9SIg9W&oh=3a9e27f1abdd45e078993c7c1ee69767&oe=5E9C5F0D,instagram.com/p/BSJANEojS9X,2017-03-27 11:56:17,Side view of the Old South School in Woodbridge. (See previous post.) #woodbridge #woodbridgect #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse,Side view of the Old South School in Woodbridge,,,
17494643_1304251396335707_3443614227137298432_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17494643_1304251396335707_3443614227137298432_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=eFns6iEHLiYAX_LWvRE&oh=ddb2aea7779b5ad8f4da6a44b1274ddf&oe=5E9F8051,instagram.com/p/BSI__ojjU8W,2017-03-27 11:54:27,"Old South School, Woodbridge. Built in 1877. (That's not a gravestone next to the building, but a marker commemorating Woodbridge's educational history.) #woodbridge #woodbridgect #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Old South School, Woodbridge",,,
17332499_1736997246592533_2728685876694482944_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17332499_1736997246592533_2728685876694482944_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lbUfEA6fWbgAX_pUwmH&oh=113dbccfd75864c3111c3c53ce5d5102&oe=5EA1EA37,instagram.com/p/BR6OBRCD26F,2017-03-21 18:08:24,"Ward-Heitmann House, West Haven. Built before 1725, and possibly as early as 1684. This is the oldest remaining structure in West Haven! Though it was always a private home, for a time, beginning in 1897, it was also a Dame School. That's a private elementary school held in the home of a female teacher, and not, sadly, a place where you go to study how to be a dame. There's more about the long history of this house, which is now a museum, at wardheitmann.org. #westhaven #westhavenct #dameschool #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Ward-Heitmann House, West Haven",,,
17267992_405718839781049_1174822169914376192_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17267992_405718839781049_1174822169914376192_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=MJ_oMAb-G3kAX-yXEmK&oh=e62bb8b4e6f4b5bf341396dfd30268ee&oe=5EA3DDD3,instagram.com/p/BRk2rzKDfKh,2017-03-13 11:00:27,"West Town Street District School, Norwich. Built in 1869. Two earlier schoolhouses stood on the same site. The building is now used by the Norwich Grange - and, according to the sign out front, a church. #norwich #norwichct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","West Town Street District School, Norwich",,,
17077429_1756588101323991_5922280011603116032_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17077429_1756588101323991_5922280011603116032_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=euD_cOG1buUAX-IoCeq&oh=af1e107e12c0b9f74e5c48932bee073c&oe=5EA2B0EA,instagram.com/p/BRTWhrUjYFA,2017-03-06 15:52:21,"Center School, Prospect. Built c. 1860. Fun fact: the Prospect Green, where this schoolhouse is located, is the highest elevation in New Haven County. #prospect #prospect #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Center School, Prospect",,,
16789600_1071447116289513_1554355467650596864_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16789600_1071447116289513_1554355467650596864_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=umc5L0BkpjsAX_0y-lB&oh=42949671de24db1d57d0e3998d59678b&oe=5EA5DF91,instagram.com/p/BRAraZljvU0,2017-02-27 09:49:17,"West Street School, Southington. Built c. 1750. It was used as a school until 1945. It's hard to see from this angle, but the school's privy and woodshed stand right next to the building. #southington #southingtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","West Street School, Southington",,,
16583964_418796478454974_7762954367325437952_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16583964_418796478454974_7762954367325437952_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=rMO1wJekYTQAX98JmtL&oh=5dc76b35ea7ba1797a292f403d0e2e29&oe=5E9C55F5,instagram.com/p/BQu0glFDPs9,2017-02-20 11:22:27,"Trap Falls Schoolhouse, Shelton. Built in 1872. From the website of the Shelton Historical Society, which owns the building: ""According to Miss Nellie Frances Cook, who remembered the school as it was in 1895-1904, 'Students either walked to school or were transported in a “carry-all,' a horse drawn covered wagon.  Contracts were awarded to local men to provide this transportation."" #shelton #sheltonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Trap Falls Schoolhouse, Shelton",,,
16465255_378111209235803_1984168414217764864_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16465255_378111209235803_1984168414217764864_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=V1brFFEMQc8AX9-mClr&oh=e6a76cc145bb49164100c343b0a3e0d0&oe=5EA40B56,instagram.com/p/BQc25dilZVG,2017-02-13 11:56:59,"Southwest District School, Killingworth. Built in 1810. Now privately owned, it's used as a showroom by an antiques dealer. (Btw, I took this picture not after the February 9, 2016 snowstorm, but after some other snowstorm in February 2013. Oh, February.) #killingworth #killingworthct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Southwest District School, Killingworth",,,
16465022_736091703213675_958550960035069952_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16465022_736091703213675_958550960035069952_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=mA2SPM__beQAX9qCTlt&oh=a26aead697f872375272955bb29b1570&oe=5E9B0694,instagram.com/p/BQKuF8YFoMO,2017-02-06 10:53:43,"Long Ridge School, Danbury. Built sometime before 1867. It's now the Long Ridge Library. Caption updated with new info thanks to @vdheckler👍🏻 #danburyct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Long Ridge School, Danbury",,,
16228713_1009722419133058_2698297419707187200_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16228713_1009722419133058_2698297419707187200_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=jcAb-htLlBYAX9mhdfo&oh=a113475f4f04d2c25d8a4c1dea4fab98&oe=5EA5D57A,instagram.com/p/BP46n7_FF5F,2017-01-30 12:56:53,"Little Red Schoolhouse, Danbury. A 1960's reproduction of a typical 19th century one-room school, it was constructed with bricks from the old Balmforth Avenue School. It's one of five historic buildings on the grounds of the Danbury Museum and Historical Society on Main Street. #danbury #danburyct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Little Red Schoolhouse, Danbury",,,
16110762_1833175280304076_522177545412542464_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16110762_1833175280304076_522177545412542464_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=B4XK9VBQzDkAX86KzoQ&oh=9b7587bf49206f4fb0d95a550885d29a&oe=5E9F2191,instagram.com/p/BPm1R0mDjZv,2017-01-23 12:23:51,"Hill and Plain School, New Milford. Built in 1843. #newmilford #newmilfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Hill and Plain School, New Milford",,,
16110861_1899256186974924_4927119544905891840_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16110861_1899256186974924_4927119544905891840_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=0FvlyJ9YE7cAX-BJrV3&oh=d62670acb0c33a7fa7a36a4b636a7a87&oe=5EA5F281,instagram.com/p/BPXT3-bjlCD,2017-01-17 11:43:21,"Old Scioto School, Enfield. Built in 1850. It has also served as the Enfield Grange. #enfield #enfieldct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Old Scioto School, Enfield",,,
15876835_1676517422647274_1884315131869921280_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15876835_1676517422647274_1884315131869921280_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=LQmh0ZKEOwoAX-cW8OQ&oh=e8a683ad78937b7068e9a14fdfcb4e4f&oe=5E9E283E,instagram.com/p/BPC0woRDexX,2017-01-09 12:46:40,Another shot of the King Street Schoolhouse (see previous post) in Danbury. #drugsarebad  #danbury #danburyct #ct #Connecticut  #newengland #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse,Another shot of the King Street Schoolhouse (see previous post) in Danbury,,,
15801835_243438942752467_993195746792570880_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15801835_243438942752467_993195746792570880_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=ZTOdkBDBEJMAX-6YhVP&oh=e3996fc0ec6f675668740e01538a6faf&oe=5EA3C986,instagram.com/p/BPC0iRRjLY8,2017-01-09 12:44:42,"King Street Schoolhouse, Danbury. Built in the 1800s. It's not on King Street now, but on Mountainville Road near Rogers Park. h/t @renatoghio  #danbury #danburyct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","King Street Schoolhouse, Danbury",,,
15802631_1746462659006479_8877960768226590720_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15802631_1746462659006479_8877960768226590720_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=uRLaCDJOJ5sAX9V5PNd&oh=7427c8d2628dbcfd607088ab78928d0d&oe=5EA6C26B,instagram.com/p/BOuNBCnDK_q,2017-01-01 12:34:34,"Gregory's Orchard District School (right), Newtown. Built c. 1780. Starting 2017 off with an instant favorite and a total surprise; I had no idea this school was here, but when I spotted it while driving in the Hattertown Historic District, I instantly knew what it was. Hattertown was named for its cottage industry of hat making (the rough-formed hats made here were transported to NYC or nearby Danbury, aka Hat City, for finishing.) This schoolhouse used to be located on the tiny, triangular Hattertown Green, across the street from its present location. It's now on private property (sorry, owners of this beautiful house, I had to walk on your lawn because I couldn't pass this one by!) #hattertown #gregorysorchard #newtown #newtownct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse  #ig_ct #scenesofnewengland #scenesofct #ig_connecticut #connecticutgram #ig_newengland #ignewengland #igersnewengland #ctlove #reflections #winter","Gregory's Orchard District School (right), Newtown",,,
15624680_726514194174323_1425074770197610496_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15624680_726514194174323_1425074770197610496_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=04WpJrrn2nAAX9AC9m4&oh=481756d7e66316390e78ef6be3839c0c&oe=5E9BB2C5,instagram.com/p/BOnCoZljyWs,2016-12-29 17:49:08,Here's my #2016bestnine according to you! Thanks for following🙂#ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse,Here's my #2016bestnine according to you! Thanks for following🙂#ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse,,,
15538720_1104300466364992_7250159736316755968_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15538720_1104300466364992_7250159736316755968_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=fgOhzNEhTAEAX9B2uNS&oh=0d686b397812255f720eb76807f019a0&oe=5EA1E544,instagram.com/p/BOevnU8DTF2,2016-12-26 12:29:02,"East Windsor Academy, East Windsor. Built in 1817. It has been a private school, a parish hall, a public school, and an apartment building. It's now a museum. #eastwindsor #eastwindsorct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","East Windsor Academy, East Windsor",,,
15253271_1256078841146129_5667127880132329472_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15253271_1256078841146129_5667127880132329472_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=rK5J2DpMWxIAX8A8Om_&oh=1f98fe43249896fd348895bc74ac51d6&oe=5EA371ED,instagram.com/p/BOSeqIJDl5v,2016-12-21 18:09:59,"Bacon Academy, Colchester. Built in 1803. It's still a functioning High School. #colchester #colchesterct  #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Bacon Academy, Colchester",,,
15258892_575226299345270_3676454037865103360_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15258892_575226299345270_3676454037865103360_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=vBfS2qPmYEkAX9wRyc_&oh=957d0063ca37ad5c69db5c69b9ad8f2f&oe=5E9C63E4,instagram.com/p/BN6oeHhj_8y,2016-12-12 11:53:57,"Bangall School, Stamford. Built c. 1838. This was the last of Stamford's many one-room schools to close, in 1949.  There's a lot of great info about Bangall and Stamford's education history at www.stamford.org/pp_ed.htm #stamford #stamfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse","Bangall School, Stamford",,,
15046944_975310262574757_53089635479322624_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15046944_975310262574757_53089635479322624_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Y4rm3JXHSN0AX-aHAXQ&oh=bf484c3dd1a0c714885a5340f96135ab&oe=5EA24C38,instagram.com/p/BNouU4VD-hJ,2016-12-05 12:58:48,"Bell School, Windsor. Built in 1871. It's now a private home, and there's a sign out front informing passersby of that fact. Makes you wonder if people used to wander in hoping for a tour... #windsor #windsorct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Bell School, Windsor",,,
15035535_180600295738530_6028220220387098624_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15035535_180600295738530_6028220220387098624_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=QB0C5aBKl78AX-J_eYp&oh=29f2c2e4042da994ced0088f41dd72e0&oe=5EA090C6,instagram.com/p/BNWmXtcjKSP,2016-11-28 12:02:57,"Fairfield Academy, Fairfield. Built in 1804. #fairfield #fairfieldct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Fairfield Academy, Fairfield",,,
15101615_1848130915416100_8165206616128356352_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15101615_1848130915416100_8165206616128356352_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1WkQI3ztMHsAX_jsPRs&oh=6f2d7ff1996028770d428942d5a0df26&oe=5E9B1181,instagram.com/p/BNEiAQ2D7Ro,2016-11-21 11:38:28,"Roxbury School, Stamford. Built in 1889. It's now, obviously, a real estate office. I wouldn't normally choose a shot with a car in it, but a) the car was there, and b) it does nicely emphasize how tiny the building is. #stamford #stamfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschoolhouse #oneroomschool #schoolhouse","Roxbury School, Stamford",,,
14547621_214137189013785_3693907895897817088_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/14547621_214137189013785_3693907895897817088_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=wm8-kSwYWfUAX86vasS&oh=45abfa4ea071367a91ee0c79fb078c65&oe=5EA39695,instagram.com/p/BMydtghgQt_,2016-11-14 11:14:37,Historic marker in front of the 1873 Woodstock Academy in Woodstock. (See previous post.) #woodstock #woodstockct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse,Historic marker in front of the 1873 Woodstock Academy in Woodstock,,,
15101604_1211101095602177_6093572039036108800_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15101604_1211101095602177_6093572039036108800_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=sgGiA10O3CMAX-4k4OU&oh=ea622c612a60dd2c1283dffe6fb39fbe&oe=5EA66C5D,instagram.com/p/BMydjl9g2Fi,2016-11-14 11:13:16,"Woodstock Academy, Woodstock. Built in 1873. #woodstock #woodstockct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Woodstock Academy, Woodstock",,,
14712173_1781569502131394_5110796475609120768_n.jpg,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/14712173_1781569502131394_5110796475609120768_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Rjij-1XMR0IAX9xT_mh&oh=60360af6213ff17f02ec95116f3421e8&oe=5E9E1429,instagram.com/p/BMgbqKgAmPe,2016-11-07 11:10:21,"Cove School, Stamford. Built in 1872. It's now a duplex. #stamford #stamfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Cove School, Stamford",,,
